unique_id,price_paid,deed_date,postcode,property_type,new_build,estate_type,saon,paon,street,locality,town,district,county,transaction_category,linked_data_uri
"1A0C5C63-81B9-7CBE-E063-4804A8C06C96","750000","2024-03-01","EC1Y 0RN","F","N","L","FLAT 22","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1A0C5C63-81B9-7CBE-E063-4804A8C06C96/current"
"2FD36065-D146-4BF8-E050-A8C0620562B1","745000","2016-03-01","EC1Y 0RN","F","N","L","FLAT 22","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FD36065-D146-4BF8-E050-A8C0620562B1/current"
"84D4B6CC-4A1C-49B8-89C3-F59816072262","400000","2012-10-02","EC1Y 0RN","F","N","L","FLAT 22","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/84D4B6CC-4A1C-49B8-89C3-F59816072262/current"
"C8A3A576-6D80-0425-E053-6C04A8C0947B","750000","2021-03-30","EC1Y 0RN","F","N","L","FLAT 25","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/C8A3A576-6D80-0425-E053-6C04A8C0947B/current"
"49B7852A-49D9-7921-E050-A8C063056E8D","695000","2017-02-23","EC1Y 0RN","F","N","L","FLAT 25","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/49B7852A-49D9-7921-E050-A8C063056E8D/current"
"E073986B-82C9-2134-E053-6C04A8C0233B","660000","2022-04-08","EC1Y 0RN","F","N","L","FLAT 27","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E073986B-82C9-2134-E053-6C04A8C0233B/current"
"E40AADCB-9D71-4DA3-BB5E-7E573A5002D2","64000","1999-07-05","EC1Y 0RN","F","Y","L","FLAT 28","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E40AADCB-9D71-4DA3-BB5E-7E573A5002D2/current"
"1C3E72FE-6B9C-F410-E063-4804A8C0DFA6","745000","2024-05-28","EC1Y 0RN","F","N","L","FLAT 3","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1C3E72FE-6B9C-F410-E063-4804A8C0DFA6/current"
"BD859B2C-DF8C-4E0C-88E4-B0D5383473CC","275000","2004-04-02","EC1Y 0RN","F","N","L","FLAT 3","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/BD859B2C-DF8C-4E0C-88E4-B0D5383473CC/current"
"1D91FE0A-315B-4241-B752-CC62932259DB","246000","2003-10-31","EC1Y 0RN","F","N","L","FLAT 3","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/1D91FE0A-315B-4241-B752-CC62932259DB/current"
"D8688784-3577-47AB-8AC9-21C5EA09817E","235000","2001-10-15","EC1Y 0RN","F","N","L","FLAT 41","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D8688784-3577-47AB-8AC9-21C5EA09817E/current"
"8528BEF3-121C-4F9F-BF57-80E86ACA8E7C","437000","2011-10-14","EC1Y 0RN","F","N","L","FLAT 44","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8528BEF3-121C-4F9F-BF57-80E86ACA8E7C/current"
"EF20915B-9295-4BD0-A9CF-EDA3C3447FDE","445000","2008-10-31","EC1Y 0RN","F","N","L","FLAT 44","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EF20915B-9295-4BD0-A9CF-EDA3C3447FDE/current"
"0B25DC79-64E6-49F9-81A4-E764067A384A","310000","2005-08-19","EC1Y 0RN","F","N","L","FLAT 44","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0B25DC79-64E6-49F9-81A4-E764067A384A/current"
"AD3CB0BD-B28F-4119-868A-D08A60AA5DEA","120000","1999-01-26","EC1Y 0RN","F","N","L","FLAT 44","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/AD3CB0BD-B28F-4119-868A-D08A60AA5DEA/current"
"EA1DFC7E-524D-42EF-9BB6-31CB9DEF7229","495000","2012-11-16","EC1Y 0RN","F","N","L","FLAT 46","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/EA1DFC7E-524D-42EF-9BB6-31CB9DEF7229/current"
"D2E11A0A-F4A4-405F-86AF-662BBF7732D3","485000","2008-02-04","EC1Y 0RN","F","N","L","FLAT 46","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/D2E11A0A-F4A4-405F-86AF-662BBF7732D3/current"
"F46026A5-35C1-4572-B4D7-385FA84E235C","268000","2005-01-31","EC1Y 0RN","F","N","L","FLAT 46","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/F46026A5-35C1-4572-B4D7-385FA84E235C/current"
"9428CD16-5A9C-4687-9BBA-B218F4B84029","235000","2000-10-20","EC1Y 0RN","F","N","L","FLAT 48","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/9428CD16-5A9C-4687-9BBA-B218F4B84029/current"
"B57D8C0A-7834-41CA-918B-5E73F09F56A9","425000","2010-03-09","EC1Y 0RN","F","N","L","FLAT 7","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/B57D8C0A-7834-41CA-918B-5E73F09F56A9/current"
"6E34A6E0-40A2-435F-8FD4-4D887D0A923A","249999","2003-09-19","EC1Y 0RN","F","N","L","FLAT 7","BAYER HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/6E34A6E0-40A2-435F-8FD4-4D887D0A923A/current"
"0CED7F59-218D-4C15-AAD1-366767A4DBB8","62000","2000-03-20","EC1Y 0RN","F","Y","L","FLAT 7","BAYER HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/0CED7F59-218D-4C15-AAD1-366767A4DBB8/current"
"02E3FFF4-861A-41D0-833A-16D6B084D1E7","287500","2007-08-16","EC1Y 0RQ","F","N","L","FLAT 68","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/02E3FFF4-861A-41D0-833A-16D6B084D1E7/current"
"4F0942D5-118D-466D-ACDC-A2EA04EEAE31","185000","2002-11-25","EC1Y 0RQ","F","N","L","FLAT 68","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4F0942D5-118D-466D-ACDC-A2EA04EEAE31/current"
"50F18103-5282-9FD5-E050-A8C063054923","490000","2017-03-28","EC1Y 0RQ","F","N","L","FLAT 73","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/50F18103-5282-9FD5-E050-A8C063054923/current"
"8B917FC0-A61C-432B-BDAC-E6E65CE66C7B","149000","2001-09-28","EC1Y 0RQ","F","N","L","FLAT 88","GREAT ARTHUR HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8B917FC0-A61C-432B-BDAC-E6E65CE66C7B/current"
"57EB5972-92FA-4C28-8F91-7F177BEC809B","250000","2012-03-22","EC1Y 0SH","F","N","L","FLAT 39","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/57EB5972-92FA-4C28-8F91-7F177BEC809B/current"
"E4C04561-79D7-4FDD-9731-687D3AE49714","185000","2006-06-30","EC1Y 0SH","F","N","L","FLAT 40","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/E4C04561-79D7-4FDD-9731-687D3AE49714/current"
"4E810DE0-0448-4220-829D-7A24FB78A289","173500","2002-11-04","EC1Y 0SH","F","N","L","FLAT 40","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/4E810DE0-0448-4220-829D-7A24FB78A289/current"
"2A289E9E-4755-CDC8-E050-A8C063054829","48000","1997-03-20","EC1Y 0SH","F","N","L","FLAT 40","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2A289E9E-4755-CDC8-E050-A8C063054829/current"
"21E5FEB6-096A-2439-E050-A8C06205342E","317792","2015-02-06","EC1Y 0SH","F","N","L","FLAT 41","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","","LONDON","CITY OF LONDON","GREATER LONDON","B","http://landregistry.data.gov.uk/data/ppi/transaction/21E5FEB6-096A-2439-E050-A8C06205342E/current"
"474FC923-8FA9-43BA-9745-E7CF803B9F0B","162000","2005-01-28","EC1Y 0SH","F","N","L","FLAT 42","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/474FC923-8FA9-43BA-9745-E7CF803B9F0B/current"
"2FF76367-8A38-43F9-A597-CF8085F38C98","63000","1998-08-28","EC1Y 0SH","F","N","L","FLAT 43","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/2FF76367-8A38-43F9-A597-CF8085F38C98/current"
"8B207CFF-B4E7-41B6-8AC9-8200F43183AF","70000","1997-11-21","EC1Y 0SH","F","N","L","FLAT 48","CULLUM WELCH HOUSE","GOLDEN LANE ESTATE","LONDON","LONDON","CITY OF LONDON","GREATER LONDON","A","http://landregistry.data.gov.uk/data/ppi/transaction/8B207CFF-B4E7-41B6-8AC9-8200F43183AF/current"
